M2576,,ОСТЕОФИТ, ПОТКОЛЕНИЦА
M2577,,ОСТЕОФИТ, ГЛУЖД И СТАПАЛО
M2578,,ОСТЕОФИТ, ДРУГА ЛОКАЛИЗАЦИЈА
M2579,,ОСТЕОФИТ, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M2580,,ДРУГИ ОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, ПОВЕЌЕ ЛОКАЛИЗАЦИИ
M2581,,ДРУГИ ОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, РАМЕНА РЕГИЈА
M2582,,ДРУГИ ОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, НАДЛАКТИЦА
M2583,,ДРУГИ ОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, ПОДЛАКТИЦА
M2584,,ДРУГИ ОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, ШЕПА
M2585,,ДРУГИ ОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, КАРЛИЧНА РЕГИЈА И БЕДРО
M2586,,ДРУГИ ОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, ПОТКОЛЕНИЦА
M2587,,ДРУГИ ОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, ГЛУЖД И СТАПАЛО
M2588,,ДРУГИ ОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, ДРУГА ЛОКАЛИЗАЦИЈА
M2589,,ДРУГИ ОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M2590,,НЕОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, ПОВЕЌЕ ЛОКАЛИЗАЦИИ
M2591,,НЕОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, РАМЕНА РЕГИЈА
M2592,,НЕОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, НАДЛАКТИЦА
M2593,,НЕОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, ПОДЛАКТИЦА
M2594,,НЕОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, ШЕПА
M2595,,НЕОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, КАРЛИЧНА РЕГИЈА И БЕДРО
M2596,,НЕОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, ПОТКОЛЕНИЦА
M2597,,НЕОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, ГЛУЖД И СТАПАЛО
M2598,,НЕОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, ДРУГА ЛОКАЛИЗАЦИЈА
M2599,,НЕОЗНАЧЕНИ ПОРЕМЕТУВАЊА НА ЗГЛОБ, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4000,,ПОСТУРАЛНА КИФОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4001,,ПОСТУРАЛНА КИФОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4002,,ПОСТУРАЛНА КИФОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4003,,ПОСТУРАЛНА КИФОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4004,,ПОСТУРАЛНА КИФОЗА, ТОРАКАЛНА РЕГИЈА
M4005,,ПОСТУРАЛНА КИФОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4006,,ПОСТУРАЛНА КИФОЗА, ЛУМБАЛНА РЕГИЈА
M4007,,ПОСТУРАЛНА КИФОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4008,,ПОСТУРАЛНА КИФОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4009,,ПОСТУРАЛНА КИФОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4010,,ДРУГА СЕКУНДАРНА КИФОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4011,,ДРУГА СЕКУНДАРНА КИФОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4012,,ДРУГА СЕКУНДАРНА КИФОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4013,,ДРУГА СЕКУНДАРНА КИФОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4014,,ДРУГА СЕКУНДАРНА КИФОЗА, ТОРАКАЛНА РЕГИЈА
M4015,,ДРУГА СЕКУНДАРНА КИФОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4016,,ДРУГА СЕКУНДАРНА КИФОЗА, ЛУМБАЛНА РЕГИЈА
M4017,,ДРУГА СЕКУНДАРНА КИФОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4018,,ДРУГА СЕКУНДАРНА КИФОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4019,,ДРУГА СЕКУНДАРНА КИФОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4020,,ДРУГА И НЕОЗНАЧЕНА КИФОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4021,,ДРУГА И НЕОЗНАЧЕНА КИФОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4022,,ДРУГА И НЕОЗНАЧЕНА КИФОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4023,,ДРУГА И НЕОЗНАЧЕНА КИФОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4024,,ДРУГА И НЕОЗНАЧЕНА КИФОЗА, ТОРАКАЛНА РЕГИЈА
M4025,,ДРУГА И НЕОЗНАЧЕНА КИФОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4026,,ДРУГА И НЕОЗНАЧЕНА КИФОЗА, ЛУМБАЛНА РЕГИЈА
M4027,,ДРУГА И НЕОЗНАЧЕНА КИФОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4028,,ДРУГА И НЕОЗНАЧЕНА КИФОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4029,,ДРУГА И НЕОЗНАЧЕНА КИФОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4030,,СИНДРОМ НА РАМЕН ГРБ, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4035,,СИНДРОМ НА РАМЕН ГРБ, ТОРАКОЛУМБАЛНА РЕГИЈА
M4036,,СИНДРОМ НА РАМЕН ГРБ, ЛУМБАЛНА РЕГИЈА
M4037,,СИНДРОМ НА РАМЕН ГРБ, ЛУМБОСАКРАЛНА РЕГИЈА
M4038,,СИНДРОМ НА РАМЕН ГРБ, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4039,,СИНДРОМ НА РАМЕН ГРБ, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4040,,ДРУГА ЛОРДОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4041,,ДРУГА ЛОРДОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4042,,ДРУГА ЛОРДОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4043,,ДРУГА ЛОРДОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4044,,ДРУГА ЛОРДОЗА, ТОРАКАЛНА РЕГИЈА
M4045,,ДРУГА ЛОРДОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4046,,ДРУГА ЛОРДОЗА, ЛУМБАЛНА РЕГИЈА
M4047,,ДРУГА ЛОРДОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4048,,ДРУГА ЛОРДОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4049,,ДРУГА ЛОРДОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4050,,НЕОЗНАЧЕНА ЛОРДОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4051,,НЕОЗНАЧЕНА ЛОРДОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4052,,НЕОЗНАЧЕНА ЛОРДОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4053,,НЕОЗНАЧЕНА ЛОРДОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4054,,НЕОЗНАЧЕНА ЛОРДОЗА, ТОРАКАЛНА РЕГИЈА
M4055,,НЕОЗНАЧЕНА ЛОРДОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4056,,НЕОЗНАЧЕНА ЛОРДОЗА, ЛУМБАЛНА РЕГИЈА
M4057,,НЕОЗНАЧЕНА ЛОРДОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4058,,НЕОЗНАЧЕНА ЛОРДОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4059,,НЕОЗНАЧЕНА ЛОРДОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4100,,ИНФАНТИЛНА ИДИОПАТСКА СКОЛИОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4101,,ИНФАНТИЛНА ИДИОПАТСКА СКОЛИОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4102,,ИНФАНТИЛНА ИДИОПАТСКА СКОЛИОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4103,,ИНФАНТИЛНА ИДИОПАТСКА СКОЛИОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4104,,ИНФАНТИЛНА ИДИОПАТСКА СКОЛИОЗА, ТОРАКАЛНА РЕГИЈА
M4105,,ИНФАНТИЛНА ИДИОПАТСКА СКОЛИОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4106,,ИНФАНТИЛНА ИДИОПАТСКА СКОЛИОЗА, ЛУМБАЛНА РЕГИЈА
M4107,,ИНФАНТИЛНА ИДИОПАТСКА СКОЛИОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4108,,ИНФАНТИЛНА ИДИОПАТСКА СКОЛИОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4109,,ИНФАНТИЛНА ИДИОПАТСКА СКОЛИОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4110,,ЈУВЕНИЛНА ИДИОПАТСКА СКОЛИОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4111,,ЈУВЕНИЛНА ИДИОПАТСКА СКОЛИОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4112,,ЈУВЕНИЛНА ИДИОПАТСКА СКОЛИОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4113,,ЈУВЕНИЛНА ИДИОПАТСКА СКОЛИОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4114,,ЈУВЕНИЛНА ИДИОПАТСКА СКОЛИОЗА, ТОРАКАЛНА РЕГИЈА
M4115,,ЈУВЕНИЛНА ИДИОПАТСКА СКОЛИОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4116,,ЈУВЕНИЛНА ИДИОПАТСКА СКОЛИОЗА, ЛУМБАЛНА РЕГИЈА
M4117,,ЈУВЕНИЛНА ИДИОПАТСКА СКОЛИОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4118,,ЈУВЕНИЛНА ИДИОПАТСКА СКОЛИОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4119,,ЈУВЕНИЛНА ИДИОПАТСКА СКОЛИОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4120,,ДРУГА ИДИОПАТСКА СКОЛИОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4121,,ДРУГА ИДИОПАТСКА СКОЛИОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4122,,ДРУГА ИДИОПАТСКА СКОЛИОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4123,,ДРУГА ИДИОПАТСКА СКОЛИОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4124,,ДРУГА ИДИОПАТСКА СКОЛИОЗА, ТОРАКАЛНА РЕГИЈА
M4125,,ДРУГА ИДИОПАТСКА СКОЛИОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4126,,ДРУГА ИДИОПАТСКА СКОЛИОЗА, ЛУМБАЛНА РЕГИЈА
M4127,,ДРУГА ИДИОПАТСКА СКОЛИОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4128,,ДРУГА ИДИОПАТСКА СКОЛИОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4129,,ДРУГА ИДИОПАТСКА СКОЛИОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4130,,ТОРАКОГЕНА СКОЛИОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4131,,ТОРАКОГЕНА СКОЛИОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4132,,ТОРАКОГЕНА СКОЛИОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4133,,ТОРАКОГЕНА СКОЛИОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4134,,ТОРАКОГЕНА СКОЛИОЗА, ТОРАКАЛНА РЕГИЈА
M4135,,ТОРАКОГЕНА СКОЛИОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4136,,ТОРАКОГЕНА СКОЛИОЗА, ЛУМБАЛНА РЕГИЈА
M4137,,ТОРАКОГЕНА СКОЛИОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4138,,ТОРАКОГЕНА СКОЛИОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4139,,ТОРАКОГЕНА СКОЛИОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4140,,НЕВРОМУСКУЛНА СКОЛИОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4141,,НЕВРОМУСКУЛНА СКОЛИОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4142,,НЕВРОМУСКУЛНА СКОЛИОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4143,,НЕВРОМУСКУЛНА СКОЛИОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4144,,НЕВРОМУСКУЛНА СКОЛИОЗА, ТОРАКАЛНА РЕГИЈА
M4145,,НЕВРОМУСКУЛНА СКОЛИОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4146,,НЕВРОМУСКУЛНА СКОЛИОЗА, ЛУМБАЛНА РЕГИЈА
M4147,,НЕВРОМУСКУЛНА СКОЛИОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4148,,НЕВРОМУСКУЛНА СКОЛИОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4149,,НЕВРОМУСКУЛНА СКОЛИОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4150,,ДРУГА СЕКУНДАРНА СКОЛИОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4151,,ДРУГА СЕКУНДАРНА СКОЛИОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4152,,ДРУГА СЕКУНДАРНА СКОЛИОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4153,,ДРУГА СЕКУНДАРНА СКОЛИОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4154,,ДРУГА СЕКУНДАРНА СКОЛИОЗА, ТОРАКАЛНА РЕГИЈА
M4155,,ДРУГА СЕКУНДАРНА СКОЛИОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4156,,ДРУГА СЕКУНДАРНА СКОЛИОЗА, ЛУМБАЛНА РЕГИЈА
M4157,,ДРУГА СЕКУНДАРНА СКОЛИОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4158,,ДРУГА СЕКУНДАРНА СКОЛИОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4159,,ДРУГА СЕКУНДАРНА СКОЛИОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4180,,ДРУГИ ФОРМИ НА СКОЛИОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4181,,ДРУГИ ФОРМИ НА СКОЛИОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4182,,ДРУГИ ФОРМИ НА СКОЛИОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4183,,ДРУГИ ФОРМИ НА СКОЛИОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4184,,ДРУГИ ФОРМИ НА СКОЛИОЗА, ТОРАКАЛНА РЕГИЈА
M4185,,ДРУГИ ФОРМИ НА СКОЛИОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4186,,ЛДРУГИ ФОРМИ НА СКОЛИОЗА, УМБАЛНА РЕГИЈА
M4187,,ДРУГИ ФОРМИ НА СКОЛИОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4188,,СДРУГИ ФОРМИ НА СКОЛИОЗА, АКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4189,,ДРУГИ ФОРМИ НА СКОЛИОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4190,,НЕОЗНАЧЕНА СКОЛИОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4191,,НЕОЗНАЧЕНА СКОЛИОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4192,,НЕОЗНАЧЕНА СКОЛИОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4193,,НЕОЗНАЧЕНА СКОЛИОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4194,,НЕОЗНАЧЕНА СКОЛИОЗА, ТОРАКАЛНА РЕГИЈА
M4195,,НЕОЗНАЧЕНА СКОЛИОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4196,,НЕОЗНАЧЕНА СКОЛИОЗА, ЛУМБАЛНА РЕГИЈА
M4197,,НЕОЗНАЧЕНА СКОЛИОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4198,,НЕОЗНАЧЕНА СКОЛИОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4199,,НЕОЗНАЧЕНА СКОЛИОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4200,,ЈУВЕНИЛНА ОСТЕОХОНДРОЗА НА `РБЕТ, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4201,,ЈУВЕНИЛНА ОСТЕОХОНДРОЗА НА `РБЕТ, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4202,,ЈУВЕНИЛНА ОСТЕОХОНДРОЗА НА `РБЕТ, ЦЕРВИКАЛНА РЕГИЈА
M4203,,ЈУВЕНИЛНА ОСТЕОХОНДРОЗА НА `РБЕТ, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4204,,ЈУВЕНИЛНА ОСТЕОХОНДРОЗА НА `РБЕТ, ТОРАКАЛНА РЕГИЈА
M4205,,ЈУВЕНИЛНА ОСТЕОХОНДРОЗА НА `РБЕТ, ТОРАКОЛУМБАЛНА РЕГИЈА
M4206,,ЈУВЕНИЛНА ОСТЕОХОНДРОЗА НА `РБЕТ, ЛУМБАЛНА РЕГИЈА
M4207,,ЈУВЕНИЛНА ОСТЕОХОНДРОЗА НА `РБЕТ, ЛУМБОСАКРАЛНА РЕГИЈА
M4208,,ЈУВЕНИЛНА ОСТЕОХОНДРОЗА НА `РБЕТ, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4209,,ЈУВЕНИЛНА ОСТЕОХОНДРОЗА НА `РБЕТ, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4210,,АДУЛТНА ОСТЕОХОНДРОЗА НА `РБЕТ, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4211,,АДУЛТНА ОСТЕОХОНДРОЗА НА `РБЕТ, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4212,,АДУЛТНА ОСТЕОХОНДРОЗА НА `РБЕТ, ЦЕРВИКАЛНА РЕГИЈА
M4213,,АДУЛТНА ОСТЕОХОНДРОЗА НА `РБЕТ, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4214,,АДУЛТНА ОСТЕОХОНДРОЗА НА `РБЕТ, ТОРАКАЛНА РЕГИЈА
M4215,,АДУЛТНА ОСТЕОХОНДРОЗА НА `РБЕТ, ТОРАКОЛУМБАЛНА РЕГИЈА
M4216,,АДУЛТНА ОСТЕОХОНДРОЗА НА `РБЕТ, ЛУМБАЛНА РЕГИЈА
M4217,,АДУЛТНА ОСТЕОХОНДРОЗА НА `РБЕТ, ЛУМБОСАКРАЛНА РЕГИЈА
M4218,,АДУЛТНА ОСТЕОХОНДРОЗА НА `РБЕТ, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4219,,АДУЛТНА ОСТЕОХОНДРОЗА НА `РБЕТ, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4290,,НЕОЗНАЧЕНА СПИНАЛНА ОСТЕОХОНДРОЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4291,,НЕОЗНАЧЕНА СПИНАЛНА ОСТЕОХОНДРОЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4292,,НЕОЗНАЧЕНА СПИНАЛНА ОСТЕОХОНДРОЗА, ЦЕРВИКАЛНА РЕГИЈА
M4293,,НЕОЗНАЧЕНА СПИНАЛНА ОСТЕОХОНДРОЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4294,,НЕОЗНАЧЕНА СПИНАЛНА ОСТЕОХОНДРОЗА, ТОРАКАЛНА РЕГИЈА
M4295,,НЕОЗНАЧЕНА СПИНАЛНА ОСТЕОХОНДРОЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4296,,НЕОЗНАЧЕНА СПИНАЛНА ОСТЕОХОНДРОЗА, ЛУМБАЛНА РЕГИЈА
M4297,,НЕОЗНАЧЕНА СПИНАЛНА ОСТЕОХОНДРОЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4298,,НЕОЗНАЧЕНА СПИНАЛНА ОСТЕОХОНДРОЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4299,,НЕОЗНАЧЕНА СПИНАЛНА ОСТЕОХОНДРОЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4300,,СПОНДИЛОЛИЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4301,,СПОНДИЛОЛИЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4302,,СПОНДИЛОЛИЗА, ЦЕРВИКАЛНА РЕГИЈА
M4303,,СПОНДИЛОЛИЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4304,,СПОНДИЛОЛИЗА, ТОРАКАЛНА РЕГИЈА
M4305,,СПОНДИЛОЛИЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4306,,СПОНДИЛОЛИЗА, ЛУМБАЛНА РЕГИЈА
M4307,,СПОНДИЛОЛИЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4308,,СПОНДИЛОЛИЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4309,,СПОНДИЛОЛИЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4310,,СПОНДИЛОЛИСТЕЗА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4311,,СПОНДИЛОЛИСТЕЗА, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4312,,СПОНДИЛОЛИСТЕЗА, ЦЕРВИКАЛНА РЕГИЈА
M4313,,СПОНДИЛОЛИСТЕЗА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4314,,СПОНДИЛОЛИСТЕЗА, ТОРАКАЛНА РЕГИЈА
M4315,,СПОНДИЛОЛИСТЕЗА, ТОРАКОЛУМБАЛНА РЕГИЈА
M4316,,СПОНДИЛОЛИСТЕЗА, ЛУМБАЛНА РЕГИЈА
M4317,,СПОНДИЛОЛИСТЕЗА, ЛУМБОСАКРАЛНА РЕГИЈА
M4318,,СПОНДИЛОЛИСТЕЗА, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4319,,СПОНДИЛОЛИСТЕЗА, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4320,,ДРУГА ФУЗИЈА НА `РБЕТ, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4321,,ДРУГА ФУЗИЈА НА `РБЕТ, ОКЦИПИТО-АТЛАНТО-АКСИЈАЛНА РЕГИЈА
M4322,,ДРУГА ФУЗИЈА НА `РБЕТ, ЦЕРВИКАЛНА РЕГИЈА
M4323,,ДРУГА ФУЗИЈА НА `РБЕТ, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4324,,ДРУГА ФУЗИЈА НА `РБЕТ, ТОРАКАЛНА РЕГИЈА
M4325,,ДРУГА ФУЗИЈА НА `РБЕТ, ТОРАКОЛУМБАЛНА РЕГИЈА
M4326,,ДРУГА ФУЗИЈА НА `РБЕТ, ЛУМБАЛНА РЕГИЈА
M4327,,ДРУГА ФУЗИЈА НА `РБЕТ, ЛУМБОСАКРАЛНА РЕГИЈА
M4328,,ДРУГА ФУЗИЈА НА `РБЕТ, САКРАЛНА И САКРОКОКЦИГЕАЛНА РЕГИЈА
M4329,,ДРУГА ФУЗИЈА НА `РБЕТ, НЕОЗНАЧЕНА ЛОКАЛИЗАЦИЈА
M4350,,ДРУГА РЕКУРЕНТНА ВЕРТЕБРАЛНА СУБЛУКСАЦИЈА, ПОВЕЌЕ ЛОКАЛИЗАЦИИ НА `РБЕТОТ
M4352,,ДРУГА РЕКУРЕНТНА ВЕРТЕБРАЛНА СУБЛУКСАЦИЈА, ЦЕРВИКАЛНА РЕГИЈА
M4353,,ДРУГА РЕКУРЕНТНА ВЕРТЕБРАЛНА СУБЛУКСАЦИЈА, ЦЕРВИКОТОРАКАЛНА РЕГИЈА
M4354,,ДРУГА РЕКУРЕНТНА ВЕРТЕБРАЛНА СУБЛУКСАЦИЈА, ТОРАКАЛНА РЕГИЈА
M4355,,ДРУГА РЕКУРЕНТНА ВЕРТЕБРАЛНА СУБЛУКСАЦИЈА, ТОРАКОЛУМБАЛНА РЕГИЈА
